127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/chosen-sprite@2x.png HTTP/1.1" 200 738
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/partials/security.html HTTP/1.1" 200 4971
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1011
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/shield.png HTTP/1.1" 200 782
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/tick.png HTTP/1.1" 200 634
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/cross-button.png HTTP/1.1" 200 588
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/cross.png HTTP/1.1" 200 544
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/useradd.png HTTP/1.1" 200 785
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/keyplus.png HTTP/1.1" 200 812
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/key.png HTTP/1.1" 200 689
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/lock.png HTTP/1.1" 200 1535
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/lockplus.png HTTP/1.1" 200 1640
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/prohibition.png HTTP/1.1" 200 1659
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/shield--exclamation.png HTTP/1.1" 200 813
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/img/ico/exclamation-button.png HTTP/1.1" 200 585
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1446
127.0.0.1 - - [19/Mar/2026:02:18:07 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1446
127.0.0.1 - - [19/Mar/2026:02:18:08 +0000] "GET /api/cluster/security/authorization?_=1773886687754&wt=json HTTP/1.1" 200 109
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/partials/core_overview.html HTTP/1.1" 200 1471
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/youtube_comments/admin/ping?_=1773886687692&action=status&ts=1773886687692&wt=json HTTP/1.1" 503 458
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/youtube_comments/admin/luke?_=1773886691087&numTerms=0&show=index&wt=json HTTP/1.1" 200 729
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1011
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/youtube_comments/replication?_=1773886691087&command=details&wt=json HTTP/1.1" 200 1016
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/img/ico/slash.png HTTP/1.1" 200 752
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/img/ico/server.png HTTP/1.1" 200 423
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/img/ico/chart.png HTTP/1.1" 200 659
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1464
127.0.0.1 - - [19/Mar/2026:02:18:11 +0000] "GET /solr/youtube_comments/admin/system?_=1773886691087&wt=json HTTP/1.1" 200 1601
127.0.0.1 - - [19/Mar/2026:02:18:12 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1011
127.0.0.1 - - [19/Mar/2026:02:18:12 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:02:18:12 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1460
127.0.0.1 - - [19/Mar/2026:02:18:14 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1011
127.0.0.1 - - [19/Mar/2026:02:18:14 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:02:18:14 +0000] "GET /solr/youtube_comments/select?_=1773886692549&indent=true&q=*:*&q.op=OR&useParams= HTTP/1.1" 200 2616
127.0.0.1 - - [19/Mar/2026:02:18:14 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1459
127.0.0.1 - - [19/Mar/2026:02:18:50 +0000] "POST /solr/youtube_comments/update?commit=true HTTP/1.1" 400 310
127.0.0.1 - - [19/Mar/2026:02:19:16 +0000] "POST /solr/youtube_comments/update?commit=true HTTP/1.1" 400 344
127.0.0.1 - - [19/Mar/2026:02:19:43 +0000] "POST /solr/youtube_comments/update?commit=true HTTP/1.1" 200 60
127.0.0.1 - - [19/Mar/2026:02:20:20 +0000] "POST /solr/youtube_comments/update HTTP/1.1" 200 61
127.0.0.1 - - [19/Mar/2026:02:20:24 +0000] "POST /solr/youtube_comments/update HTTP/2.0" 200 41
127.0.0.1 - - [19/Mar/2026:02:20:30 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1011
127.0.0.1 - - [19/Mar/2026:02:20:30 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:02:20:30 +0000] "GET /solr/youtube_comments/select?_=1773886692549&indent=true&q=*:*&q.op=OR&useParams= HTTP/1.1" 200 2615
127.0.0.1 - - [19/Mar/2026:02:20:30 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1461
127.0.0.1 - - [19/Mar/2026:02:20:40 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atask&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 18645
127.0.0.1 - - [19/Mar/2026:02:20:40 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atask&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 18645
127.0.0.1 - - [19/Mar/2026:02:25:24 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 37509
127.0.0.1 - - [19/Mar/2026:02:25:24 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 37509
127.0.0.1 - - [19/Mar/2026:02:25:33 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&fq=countries%3Aaustralia&wt=javabin&version=2 HTTP/1.1" 200 15243
127.0.0.1 - - [19/Mar/2026:02:25:33 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&fq=countries%3Aaustralia&wt=javabin&version=2 HTTP/1.1" 200 15243
127.0.0.1 - - [19/Mar/2026:02:33:31 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atest&qf=comment%5E2&rows=50&wt=javabin&version=2 HTTP/1.1" 200 54373
127.0.0.1 - - [19/Mar/2026:02:33:31 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atest&qf=comment%5E2&rows=50&wt=javabin&version=2 HTTP/1.1" 200 54373
127.0.0.1 - - [19/Mar/2026:02:37:14 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 37509
127.0.0.1 - - [19/Mar/2026:02:37:14 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 37513
127.0.0.1 - - [19/Mar/2026:02:42:04 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=500&fq=countries%3Aaustralia&wt=javabin&version=2 HTTP/1.1" 200 15243
127.0.0.1 - - [19/Mar/2026:02:42:04 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=500&fq=countries%3Aaustralia&wt=javabin&version=2 HTTP/1.1" 200 15243
127.0.0.1 - - [19/Mar/2026:02:44:19 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atrump&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 39071
127.0.0.1 - - [19/Mar/2026:02:44:19 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atrump&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 39071
127.0.0.1 - - [19/Mar/2026:02:45:04 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atrump&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 39071
127.0.0.1 - - [19/Mar/2026:02:45:04 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Atrump&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 39071
127.0.0.1 - - [19/Mar/2026:02:45:29 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aright&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 512581
127.0.0.1 - - [19/Mar/2026:02:45:29 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aright&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 512581
127.0.0.1 - - [19/Mar/2026:03:26:29 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aleft&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 279560
127.0.0.1 - - [19/Mar/2026:03:26:29 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aleft&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 279560
127.0.0.1 - - [19/Mar/2026:03:26:49 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aleft+wing&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 308787
127.0.0.1 - - [19/Mar/2026:03:26:50 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aleft+wing&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 308787
127.0.0.1 - - [19/Mar/2026:03:28:27 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aleft+wing&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 176
127.0.0.1 - - [19/Mar/2026:03:28:27 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Aleft+wing&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 175
127.0.0.1 - - [19/Mar/2026:03:28:31 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 166
127.0.0.1 - - [19/Mar/2026:03:28:31 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 166
127.0.0.1 - - [19/Mar/2026:03:28:41 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 166
127.0.0.1 - - [19/Mar/2026:03:28:41 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 166
127.0.0.1 - - [19/Mar/2026:03:28:45 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aunited+kingdom&wt=javabin&version=2 HTTP/1.1" 200 31878
127.0.0.1 - - [19/Mar/2026:03:28:45 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aunited+kingdom&wt=javabin&version=2 HTTP/1.1" 200 31878
127.0.0.1 - - [19/Mar/2026:03:29:31 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 166
127.0.0.1 - - [19/Mar/2026:03:29:31 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 166
127.0.0.1 - - [19/Mar/2026:03:31:43 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=500&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 165
127.0.0.1 - - [19/Mar/2026:03:31:43 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=500&fq=countries%3Aviet+nam&wt=javabin&version=2 HTTP/1.1" 200 165
127.0.0.1 - - [19/Mar/2026:03:31:49 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=500&wt=javabin&version=2 HTTP/1.1" 200 128666
127.0.0.1 - - [19/Mar/2026:03:31:49 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=500&wt=javabin&version=2 HTTP/1.1" 200 128666
127.0.0.1 - - [19/Mar/2026:03:32:01 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 128668
127.0.0.1 - - [19/Mar/2026:03:32:01 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 128668
127.0.0.1 - - [19/Mar/2026:03:32:05 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 128667
127.0.0.1 - - [19/Mar/2026:03:32:05 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 128667
127.0.0.1 - - [19/Mar/2026:03:32:22 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 5105880
127.0.0.1 - - [19/Mar/2026:03:32:24 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 5105880
127.0.0.1 - - [19/Mar/2026:04:35:37 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 5105880
127.0.0.1 - - [19/Mar/2026:04:35:38 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 5105880
127.0.0.1 - - [19/Mar/2026:04:35:43 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 37509
127.0.0.1 - - [19/Mar/2026:04:35:43 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=100&wt=javabin&version=2 HTTP/1.1" 200 37509
127.0.0.1 - - [19/Mar/2026:06:03:59 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=10&wt=javabin&version=2 HTTP/1.1" 200 2648
127.0.0.1 - - [19/Mar/2026:06:03:59 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=10&wt=javabin&version=2 HTTP/1.1" 200 2648
127.0.0.1 - - [19/Mar/2026:06:04:17 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=50&wt=javabin&version=2 HTTP/1.1" 200 17467
127.0.0.1 - - [19/Mar/2026:06:04:17 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=50&wt=javabin&version=2 HTTP/1.1" 200 17467
127.0.0.1 - - [19/Mar/2026:06:04:39 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=200&wt=javabin&version=2 HTTP/1.1" 200 128666
127.0.0.1 - - [19/Mar/2026:06:04:39 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=200&wt=javabin&version=2 HTTP/1.1" 200 128666
127.0.0.1 - - [19/Mar/2026:06:04:53 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=50&wt=javabin&version=2 HTTP/1.1" 200 17467
127.0.0.1 - - [19/Mar/2026:06:04:53 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3A&qf=comment%5E2&rows=50&wt=javabin&version=2 HTTP/1.1" 200 17467
127.0.0.1 - - [19/Mar/2026:06:06:15 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1013
127.0.0.1 - - [19/Mar/2026:06:06:15 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:06:06:15 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1466
127.0.0.1 - - [19/Mar/2026:06:06:17 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:06:06:17 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1013
127.0.0.1 - - [19/Mar/2026:06:06:17 +0000] "GET /solr/youtube_comments/select?_=1773886692549&indent=true&q=*:*&q.op=OR&useParams= HTTP/1.1" 200 2616
127.0.0.1 - - [19/Mar/2026:06:06:17 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1461
127.0.0.1 - - [19/Mar/2026:06:06:30 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1013
127.0.0.1 - - [19/Mar/2026:06:06:30 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:06:06:30 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1460
127.0.0.1 - - [19/Mar/2026:06:06:30 +0000] "GET /solr/youtube_comments/select?_=1773886692549&indent=true&q=*:*&q.op=OR&rows=10000&useParams= HTTP/1.1" 200 1878666
127.0.0.1 - - [19/Mar/2026:06:07:00 +0000] "GET /solr/admin/cores?_=1773886687692&indexInfo=false&wt=json HTTP/1.1" 200 1013
127.0.0.1 - - [19/Mar/2026:06:07:00 +0000] "GET /solr/youtube_comments/config/params?_=1773886692549&wt=json HTTP/1.1" 200 100
127.0.0.1 - - [19/Mar/2026:06:07:00 +0000] "GET /solr/admin/info/system?_=1773886687692&wt=json HTTP/1.1" 200 1459
127.0.0.1 - - [19/Mar/2026:06:07:00 +0000] "GET /solr/youtube_comments/select?_=1773886692549&indent=true&q=*:*&q.op=OR&rows=100000&useParams= HTTP/1.1" 200 3452612
127.0.0.1 - - [19/Mar/2026:06:10:36 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 364088
127.0.0.1 - - [19/Mar/2026:06:10:36 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=1000&wt=javabin&version=2 HTTP/1.1" 200 364088
127.0.0.1 - - [19/Mar/2026:06:10:45 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 5105880
127.0.0.1 - - [19/Mar/2026:06:10:49 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10000&wt=javabin&version=2 HTTP/1.1" 200 5105880
127.0.0.1 - - [19/Mar/2026:06:23:30 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10&wt=javabin&version=2 HTTP/1.1" 200 3723
127.0.0.1 - - [19/Mar/2026:06:23:30 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=10&wt=javabin&version=2 HTTP/1.1" 200 3723
127.0.0.1 - - [19/Mar/2026:06:29:04 +0000] "GET /solr/youtube_comments/select?defType=edismax&q=comment%3Adeath&qf=comment%5E2&rows=500&wt=javabin&version=2 HTTP/1.1" 200 186992
